trait,user_id,stim_id,block,rating,trait:user_id:stim_id,trait:user_id,trait:stim_id
sociable,1402,BM-253,block2,6,sociable:1402:BM-253,sociable:1402,sociable:BM-253
sociable,1402,BF-005,block2,3,sociable:1402:BF-005,sociable:1402,sociable:BF-005
sociable,1402,WF-252,block2,1,sociable:1402:WF-252,sociable:1402,sociable:WF-252
sociable,1402,WM-217,block2,0,sociable:1402:WM-217,sociable:1402,sociable:WM-217
sociable,1402,AM-210,block2,1,sociable:1402:AM-210,sociable:1402,sociable:AM-210
sociable,1402,AF-250,block2,1,sociable:1402:AF-250,sociable:1402,sociable:AF-250
sociable,1402,LM-210,block2,1,sociable:1402:LM-210,sociable:1402,sociable:LM-210
sociable,1402,WF-020,block2,0,sociable:1402:WF-020,sociable:1402,sociable:WF-020
sociable,1402,WM-244,block2,1,sociable:1402:WM-244,sociable:1402,sociable:WM-244
sociable,1402,AF-228,block2,2,sociable:1402:AF-228,sociable:1402,sociable:AF-228
sociable,1402,LF-235,block2,3,sociable:1402:LF-235,sociable:1402,sociable:LF-235
sociable,1402,AM-229,block2,1,sociable:1402:AM-229,sociable:1402,sociable:AM-229
sociable,1402,BM-017,block2,2,sociable:1402:BM-017,sociable:1402,sociable:BM-017
sociable,1536,AM-210,block1,3,sociable:1536:AM-210,sociable:1536,sociable:AM-210
sociable,1536,AF-250,block1,4,sociable:1536:AF-250,sociable:1536,sociable:AF-250
sociable,1536,WM-244,block1,3,sociable:1536:WM-244,sociable:1536,sociable:WM-244
sociable,1536,BM-253,block1,4,sociable:1536:BM-253,sociable:1536,sociable:BM-253
sociable,1536,WF-020,block1,4,sociable:1536:WF-020,sociable:1536,sociable:WF-020
sociable,1536,BM-027,block1,5,sociable:1536:BM-027,sociable:1536,sociable:BM-027
sociable,1536,BF-244,block1,6,sociable:1536:BF-244,sociable:1536,sociable:BF-244
sociable,1536,LF-235,block1,5,sociable:1536:LF-235,sociable:1536,sociable:LF-235
sociable,1536,BM-017,block1,3,sociable:1536:BM-017,sociable:1536,sociable:BM-017
sociable,1536,AM-229,block1,3,sociable:1536:AM-229,sociable:1536,sociable:AM-229
sociable,1536,LM-210,block1,3,sociable:1536:LM-210,sociable:1536,sociable:LM-210
sociable,1536,AF-228,block1,4,sociable:1536:AF-228,sociable:1536,sociable:AF-228
sociable,1536,WF-252,block1,3,sociable:1536:WF-252,sociable:1536,sociable:WF-252
sociable,1536,BF-005,block1,4,sociable:1536:BF-005,sociable:1536,sociable:BF-005
sociable,1536,WM-217,block1,3,sociable:1536:WM-217,sociable:1536,sociable:WM-217
sociable,1536,LM-210,block2,3,sociable:1536:LM-210,sociable:1536,sociable:LM-210
sociable,1536,WM-244,block2,3,sociable:1536:WM-244,sociable:1536,sociable:WM-244
sociable,1536,AM-229,block2,5,sociable:1536:AM-229,sociable:1536,sociable:AM-229
sociable,1536,BM-027,block2,5,sociable:1536:BM-027,sociable:1536,sociable:BM-027
sociable,1536,WM-217,block2,3,sociable:1536:WM-217,sociable:1536,sociable:WM-217
sociable,1536,WF-252,block2,3,sociable:1536:WF-252,sociable:1536,sociable:WF-252
sociable,1536,AM-210,block2,3,sociable:1536:AM-210,sociable:1536,sociable:AM-210
sociable,1536,LF-235,block2,3,sociable:1536:LF-235,sociable:1536,sociable:LF-235
sociable,1536,BM-253,block2,4,sociable:1536:BM-253,sociable:1536,sociable:BM-253
sociable,1536,AF-250,block2,6,sociable:1536:AF-250,sociable:1536,sociable:AF-250
sociable,1536,AF-228,block2,4,sociable:1536:AF-228,sociable:1536,sociable:AF-228
sociable,1536,BM-017,block2,5,sociable:1536:BM-017,sociable:1536,sociable:BM-017
sociable,1536,WF-020,block2,4,sociable:1536:WF-020,sociable:1536,sociable:WF-020
sociable,1536,BF-244,block2,5,sociable:1536:BF-244,sociable:1536,sociable:BF-244
sociable,1536,BF-005,block2,5,sociable:1536:BF-005,sociable:1536,sociable:BF-005
sociable,2266,LM-210,block1,1,sociable:2266:LM-210,sociable:2266,sociable:LM-210
sociable,2266,AM-229,block1,2,sociable:2266:AM-229,sociable:2266,sociable:AM-229
sociable,2266,WM-244,block1,1,sociable:2266:WM-244,sociable:2266,sociable:WM-244
sociable,2266,WF-020,block1,1,sociable:2266:WF-020,sociable:2266,sociable:WF-020
sociable,2266,AF-250,block1,1,sociable:2266:AF-250,sociable:2266,sociable:AF-250
sociable,2266,WM-217,block1,1,sociable:2266:WM-217,sociable:2266,sociable:WM-217
sociable,2266,BM-017,block1,1,sociable:2266:BM-017,sociable:2266,sociable:BM-017
sociable,2266,AM-210,block1,2,sociable:2266:AM-210,sociable:2266,sociable:AM-210
sociable,2266,BM-027,block1,3,sociable:2266:BM-027,sociable:2266,sociable:BM-027
sociable,2266,AF-228,block1,5,sociable:2266:AF-228,sociable:2266,sociable:AF-228
sociable,2266,BF-244,block1,4,sociable:2266:BF-244,sociable:2266,sociable:BF-244
sociable,2266,BF-005,block1,2,sociable:2266:BF-005,sociable:2266,sociable:BF-005
sociable,2266,BM-253,block1,8,sociable:2266:BM-253,sociable:2266,sociable:BM-253
sociable,2266,WF-252,block1,1,sociable:2266:WF-252,sociable:2266,sociable:WF-252
sociable,2266,LF-235,block1,1,sociable:2266:LF-235,sociable:2266,sociable:LF-235
sociable,2266,AM-229,block2,2,sociable:2266:AM-229,sociable:2266,sociable:AM-229
sociable,2266,AF-250,block2,1,sociable:2266:AF-250,sociable:2266,sociable:AF-250
sociable,2266,LF-235,block2,2,sociable:2266:LF-235,sociable:2266,sociable:LF-235
sociable,2266,BM-027,block2,3,sociable:2266:BM-027,sociable:2266,sociable:BM-027
sociable,2266,BM-253,block2,8,sociable:2266:BM-253,sociable:2266,sociable:BM-253
sociable,2266,BF-005,block2,1,sociable:2266:BF-005,sociable:2266,sociable:BF-005
sociable,2266,LM-210,block2,1,sociable:2266:LM-210,sociable:2266,sociable:LM-210
sociable,2266,WM-244,block2,1,sociable:2266:WM-244,sociable:2266,sociable:WM-244
sociable,2266,WM-217,block2,1,sociable:2266:WM-217,sociable:2266,sociable:WM-217
sociable,2266,WF-252,block2,2,sociable:2266:WF-252,sociable:2266,sociable:WF-252
sociable,2266,BM-017,block2,3,sociable:2266:BM-017,sociable:2266,sociable:BM-017
sociable,2266,AF-228,block2,1,sociable:2266:AF-228,sociable:2266,sociable:AF-228
sociable,2266,WF-020,block2,2,sociable:2266:WF-020,sociable:2266,sociable:WF-020
sociable,2266,BF-244,block2,4,sociable:2266:BF-244,sociable:2266,sociable:BF-244
sociable,2266,AM-210,block2,3,sociable:2266:AM-210,sociable:2266,sociable:AM-210
sociable,2722,WM-217,block1,2,sociable:2722:WM-217,sociable:2722,sociable:WM-217
sociable,2722,AF-228,block1,3,sociable:2722:AF-228,sociable:2722,sociable:AF-228
sociable,2722,BM-017,block1,0,sociable:2722:BM-017,sociable:2722,sociable:BM-017
sociable,2722,LF-235,block1,1,sociable:2722:LF-235,sociable:2722,sociable:LF-235
sociable,2722,WM-244,block1,8,sociable:2722:WM-244,sociable:2722,sociable:WM-244
sociable,2722,BF-244,block1,5,sociable:2722:BF-244,sociable:2722,sociable:BF-244
sociable,2722,LM-210,block1,5,sociable:2722:LM-210,sociable:2722,sociable:LM-210
sociable,2722,AM-229,block1,4,sociable:2722:AM-229,sociable:2722,sociable:AM-229
sociable,2722,AF-250,block1,6,sociable:2722:AF-250,sociable:2722,sociable:AF-250
sociable,2722,BM-253,block1,4,sociable:2722:BM-253,sociable:2722,sociable:BM-253
sociable,2722,WF-020,block1,3,sociable:2722:WF-020,sociable:2722,sociable:WF-020
sociable,2722,AM-210,block1,2,sociable:2722:AM-210,sociable:2722,sociable:AM-210
sociable,2722,BM-027,block1,7,sociable:2722:BM-027,sociable:2722,sociable:BM-027
sociable,2722,WF-252,block1,6,sociable:2722:WF-252,sociable:2722,sociable:WF-252
sociable,2722,BF-005,block1,6,sociable:2722:BF-005,sociable:2722,sociable:BF-005
sociable,2722,AF-250,block2,7,sociable:2722:AF-250,sociable:2722,sociable:AF-250
sociable,2722,AM-210,block2,3,sociable:2722:AM-210,sociable:2722,sociable:AM-210
sociable,2722,WF-252,block2,6,sociable:2722:WF-252,sociable:2722,sociable:WF-252
sociable,2722,LM-210,block2,4,sociable:2722:LM-210,sociable:2722,sociable:LM-210
sociable,2722,BM-027,block2,7,sociable:2722:BM-027,sociable:2722,sociable:BM-027
sociable,2722,WF-020,block2,5,sociable:2722:WF-020,sociable:2722,sociable:WF-020
sociable,2722,BF-005,block2,7,sociable:2722:BF-005,sociable:2722,sociable:BF-005
sociable,2722,AF-228,block2,6,sociable:2722:AF-228,sociable:2722,sociable:AF-228
sociable,2722,LF-235,block2,5,sociable:2722:LF-235,sociable:2722,sociable:LF-235
sociable,2722,WM-217,block2,4,sociable:2722:WM-217,sociable:2722,sociable:WM-217
sociable,2722,BM-017,block2,7,sociable:2722:BM-017,sociable:2722,sociable:BM-017
sociable,2722,WM-244,block2,6,sociable:2722:WM-244,sociable:2722,sociable:WM-244
sociable,2722,BF-244,block2,3,sociable:2722:BF-244,sociable:2722,sociable:BF-244
sociable,2722,BM-253,block2,4,sociable:2722:BM-253,sociable:2722,sociable:BM-253
sociable,2722,AM-229,block2,3,sociable:2722:AM-229,sociable:2722,sociable:AM-229
sociable,2784,LF-235,block1,1,sociable:2784:LF-235,sociable:2784,sociable:LF-235
sociable,2784,LM-210,block1,2,sociable:2784:LM-210,sociable:2784,sociable:LM-210
sociable,2784,AM-210,block1,2,sociable:2784:AM-210,sociable:2784,sociable:AM-210
sociable,2784,BM-017,block1,3,sociable:2784:BM-017,sociable:2784,sociable:BM-017
sociable,2784,WF-020,block1,2,sociable:2784:WF-020,sociable:2784,sociable:WF-020
sociable,2784,WF-252,block1,6,sociable:2784:WF-252,sociable:2784,sociable:WF-252
sociable,2784,AF-250,block1,2,sociable:2784:AF-250,sociable:2784,sociable:AF-250
sociable,2784,BM-253,block1,5,sociable:2784:BM-253,sociable:2784,sociable:BM-253
sociable,2784,WM-244,block1,3,sociable:2784:WM-244,sociable:2784,sociable:WM-244
sociable,2784,BM-027,block1,7,sociable:2784:BM-027,sociable:2784,sociable:BM-027
sociable,2784,BF-244,block1,2,sociable:2784:BF-244,sociable:2784,sociable:BF-244
sociable,2784,AM-229,block1,4,sociable:2784:AM-229,sociable:2784,sociable:AM-229
sociable,2784,BF-005,block1,3,sociable:2784:BF-005,sociable:2784,sociable:BF-005
sociable,2784,WM-217,block1,2,sociable:2784:WM-217,sociable:2784,sociable:WM-217
sociable,2784,AF-228,block1,4,sociable:2784:AF-228,sociable:2784,sociable:AF-228
sociable,2784,WF-252,block2,3,sociable:2784:WF-252,sociable:2784,sociable:WF-252
sociable,2784,AM-210,block2,1,sociable:2784:AM-210,sociable:2784,sociable:AM-210
sociable,2784,AF-250,block2,4,sociable:2784:AF-250,sociable:2784,sociable:AF-250
sociable,2784,WM-217,block2,1,sociable:2784:WM-217,sociable:2784,sociable:WM-217
sociable,2784,BM-027,block2,2,sociable:2784:BM-027,sociable:2784,sociable:BM-027
sociable,2784,LF-235,block2,2,sociable:2784:LF-235,sociable:2784,sociable:LF-235
sociable,2784,AF-228,block2,5,sociable:2784:AF-228,sociable:2784,sociable:AF-228
sociable,2784,WM-244,block2,2,sociable:2784:WM-244,sociable:2784,sociable:WM-244
sociable,2784,BF-244,block2,6,sociable:2784:BF-244,sociable:2784,sociable:BF-244
sociable,2784,BM-253,block2,5,sociable:2784:BM-253,sociable:2784,sociable:BM-253
sociable,2784,WF-020,block2,2,sociable:2784:WF-020,sociable:2784,sociable:WF-020
sociable,2784,AM-229,block2,1,sociable:2784:AM-229,sociable:2784,sociable:AM-229
sociable,2784,LM-210,block2,5,sociable:2784:LM-210,sociable:2784,sociable:LM-210
sociable,2784,BF-005,block2,5,sociable:2784:BF-005,sociable:2784,sociable:BF-005
sociable,2784,BM-017,block2,2,sociable:2784:BM-017,sociable:2784,sociable:BM-017
sociable,3774,WF-252,block1,5,sociable:3774:WF-252,sociable:3774,sociable:WF-252
sociable,3774,LF-235,block1,4,sociable:3774:LF-235,sociable:3774,sociable:LF-235
sociable,3774,BF-005,block1,4,sociable:3774:BF-005,sociable:3774,sociable:BF-005
sociable,3774,AF-250,block1,5,sociable:3774:AF-250,sociable:3774,sociable:AF-250
sociable,3774,BM-027,block1,6,sociable:3774:BM-027,sociable:3774,sociable:BM-027
sociable,3774,AF-228,block1,4,sociable:3774:AF-228,sociable:3774,sociable:AF-228
sociable,3774,BM-017,block1,2,sociable:3774:BM-017,sociable:3774,sociable:BM-017
sociable,3774,LM-210,block1,4,sociable:3774:LM-210,sociable:3774,sociable:LM-210
sociable,3774,WM-244,block1,6,sociable:3774:WM-244,sociable:3774,sociable:WM-244
sociable,3774,WF-020,block1,2,sociable:3774:WF-020,sociable:3774,sociable:WF-020
sociable,3774,BM-253,block1,5,sociable:3774:BM-253,sociable:3774,sociable:BM-253
sociable,3774,BF-244,block1,5,sociable:3774:BF-244,sociable:3774,sociable:BF-244
sociable,3774,WM-217,block1,2,sociable:3774:WM-217,sociable:3774,sociable:WM-217
sociable,3774,AM-210,block1,4,sociable:3774:AM-210,sociable:3774,sociable:AM-210
sociable,3774,AM-229,block1,5,sociable:3774:AM-229,sociable:3774,sociable:AM-229
sociable,3774,BM-253,block2,5,sociable:3774:BM-253,sociable:3774,sociable:BM-253
sociable,3774,WM-217,block2,2,sociable:3774:WM-217,sociable:3774,sociable:WM-217
sociable,3774,AF-250,block2,4,sociable:3774:AF-250,sociable:3774,sociable:AF-250
sociable,3774,WF-020,block2,2,sociable:3774:WF-020,sociable:3774,sociable:WF-020
sociable,3774,BF-244,block2,5,sociable:3774:BF-244,sociable:3774,sociable:BF-244
sociable,3774,LM-210,block2,4,sociable:3774:LM-210,sociable:3774,sociable:LM-210
sociable,3774,LF-235,block2,5,sociable:3774:LF-235,sociable:3774,sociable:LF-235
sociable,3774,AF-228,block2,5,sociable:3774:AF-228,sociable:3774,sociable:AF-228
sociable,3774,BF-005,block2,5,sociable:3774:BF-005,sociable:3774,sociable:BF-005
sociable,3774,AM-210,block2,7,sociable:3774:AM-210,sociable:3774,sociable:AM-210
sociable,3774,BM-027,block2,7,sociable:3774:BM-027,sociable:3774,sociable:BM-027
sociable,3774,WM-244,block2,6,sociable:3774:WM-244,sociable:3774,sociable:WM-244
sociable,3774,AM-229,block2,5,sociable:3774:AM-229,sociable:3774,sociable:AM-229
sociable,3774,BM-017,block2,2,sociable:3774:BM-017,sociable:3774,sociable:BM-017
sociable,3774,WF-252,block2,4,sociable:3774:WF-252,sociable:3774,sociable:WF-252
sociable,3875,AF-250,block1,6,sociable:3875:AF-250,sociable:3875,sociable:AF-250
sociable,3875,WF-020,block1,4,sociable:3875:WF-020,sociable:3875,sociable:WF-020
sociable,3875,AF-228,block1,4,sociable:3875:AF-228,sociable:3875,sociable:AF-228
sociable,3875,WF-252,block1,5,sociable:3875:WF-252,sociable:3875,sociable:WF-252
sociable,3875,BM-027,block1,5,sociable:3875:BM-027,sociable:3875,sociable:BM-027
sociable,3875,LM-210,block1,4,sociable:3875:LM-210,sociable:3875,sociable:LM-210
sociable,3875,AM-229,block1,4,sociable:3875:AM-229,sociable:3875,sociable:AM-229
sociable,3875,AM-210,block1,5,sociable:3875:AM-210,sociable:3875,sociable:AM-210
sociable,3875,BM-017,block1,2,sociable:3875:BM-017,sociable:3875,sociable:BM-017
sociable,3875,LF-235,block1,3,sociable:3875:LF-235,sociable:3875,sociable:LF-235
sociable,3875,WM-217,block1,2,sociable:3875:WM-217,sociable:3875,sociable:WM-217
sociable,3875,BF-244,block1,4,sociable:3875:BF-244,sociable:3875,sociable:BF-244
sociable,3875,BF-005,block1,4,sociable:3875:BF-005,sociable:3875,sociable:BF-005
sociable,3875,BM-253,block1,2,sociable:3875:BM-253,sociable:3875,sociable:BM-253
sociable,3875,WM-244,block1,4,sociable:3875:WM-244,sociable:3875,sociable:WM-244
sociable,3875,BF-005,block2,3,sociable:3875:BF-005,sociable:3875,sociable:BF-005
sociable,3875,BM-253,block2,2,sociable:3875:BM-253,sociable:3875,sociable:BM-253
sociable,3875,WF-252,block2,5,sociable:3875:WF-252,sociable:3875,sociable:WF-252
sociable,3875,BM-027,block2,3,sociable:3875:BM-027,sociable:3875,sociable:BM-027
sociable,3875,AM-210,block2,3,sociable:3875:AM-210,sociable:3875,sociable:AM-210
sociable,3875,AM-229,block2,4,sociable:3875:AM-229,sociable:3875,sociable:AM-229
sociable,3875,BM-017,block2,2,sociable:3875:BM-017,sociable:3875,sociable:BM-017
sociable,3875,LM-210,block2,2,sociable:3875:LM-210,sociable:3875,sociable:LM-210
sociable,3875,WM-217,block2,1,sociable:3875:WM-217,sociable:3875,sociable:WM-217
sociable,3875,WF-020,block2,3,sociable:3875:WF-020,sociable:3875,sociable:WF-020
sociable,3875,LF-235,block2,3,sociable:3875:LF-235,sociable:3875,sociable:LF-235
sociable,3875,AF-250,block2,5,sociable:3875:AF-250,sociable:3875,sociable:AF-250
sociable,3875,WM-244,block2,6,sociable:3875:WM-244,sociable:3875,sociable:WM-244
sociable,3875,BF-244,block2,5,sociable:3875:BF-244,sociable:3875,sociable:BF-244
sociable,3875,AF-228,block2,5,sociable:3875:AF-228,sociable:3875,sociable:AF-228
sociable,4077,BF-244,block1,6,sociable:4077:BF-244,sociable:4077,sociable:BF-244
sociable,4077,AM-229,block1,4,sociable:4077:AM-229,sociable:4077,sociable:AM-229
sociable,4077,AM-210,block1,4,sociable:4077:AM-210,sociable:4077,sociable:AM-210
sociable,4077,BF-005,block1,5,sociable:4077:BF-005,sociable:4077,sociable:BF-005
sociable,4077,WM-217,block1,3,sociable:4077:WM-217,sociable:4077,sociable:WM-217
sociable,4077,LM-210,block1,4,sociable:4077:LM-210,sociable:4077,sociable:LM-210
sociable,4077,BM-253,block1,4,sociable:4077:BM-253,sociable:4077,sociable:BM-253
sociable,4077,BM-017,block1,1,sociable:4077:BM-017,sociable:4077,sociable:BM-017
sociable,4077,WM-244,block1,6,sociable:4077:WM-244,sociable:4077,sociable:WM-244
sociable,4077,LF-235,block1,2,sociable:4077:LF-235,sociable:4077,sociable:LF-235
sociable,4077,AF-228,block1,4,sociable:4077:AF-228,sociable:4077,sociable:AF-228
sociable,4077,AF-250,block1,4,sociable:4077:AF-250,sociable:4077,sociable:AF-250
sociable,4077,WF-252,block1,6,sociable:4077:WF-252,sociable:4077,sociable:WF-252
sociable,4077,WF-020,block1,3,sociable:4077:WF-020,sociable:4077,sociable:WF-020
sociable,4077,BM-027,block1,5,sociable:4077:BM-027,sociable:4077,sociable:BM-027
sociable,4077,LF-235,block2,3,sociable:4077:LF-235,sociable:4077,sociable:LF-235
sociable,4077,LM-210,block2,3,sociable:4077:LM-210,sociable:4077,sociable:LM-210
sociable,4077,WF-020,block2,4,sociable:4077:WF-020,sociable:4077,sociable:WF-020
sociable,4077,AM-210,block2,5,sociable:4077:AM-210,sociable:4077,sociable:AM-210
sociable,4077,WM-217,block2,5,sociable:4077:WM-217,sociable:4077,sociable:WM-217
sociable,4077,AF-228,block2,5,sociable:4077:AF-228,sociable:4077,sociable:AF-228
sociable,4077,WF-252,block2,4,sociable:4077:WF-252,sociable:4077,sociable:WF-252
sociable,4077,AM-229,block2,4,sociable:4077:AM-229,sociable:4077,sociable:AM-229
sociable,4077,WM-244,block2,7,sociable:4077:WM-244,sociable:4077,sociable:WM-244
sociable,4077,BM-253,block2,3,sociable:4077:BM-253,sociable:4077,sociable:BM-253
sociable,4077,BM-017,block2,3,sociable:4077:BM-017,sociable:4077,sociable:BM-017
sociable,4077,BM-027,block2,4,sociable:4077:BM-027,sociable:4077,sociable:BM-027
sociable,4077,AF-250,block2,5,sociable:4077:AF-250,sociable:4077,sociable:AF-250
sociable,4077,BF-244,block2,5,sociable:4077:BF-244,sociable:4077,sociable:BF-244
sociable,4077,BF-005,block2,5,sociable:4077:BF-005,sociable:4077,sociable:BF-005
sociable,4079,WM-244,block1,7,sociable:4079:WM-244,sociable:4079,sociable:WM-244
sociable,4079,LM-210,block1,5,sociable:4079:LM-210,sociable:4079,sociable:LM-210
sociable,4079,LF-235,block1,6,sociable:4079:LF-235,sociable:4079,sociable:LF-235
sociable,4079,BM-253,block1,5,sociable:4079:BM-253,sociable:4079,sociable:BM-253
sociable,4079,AF-228,block1,7,sociable:4079:AF-228,sociable:4079,sociable:AF-228
sociable,4079,WF-252,block1,6,sociable:4079:WF-252,sociable:4079,sociable:WF-252
sociable,4079,AF-250,block1,7,sociable:4079:AF-250,sociable:4079,sociable:AF-250
sociable,4079,BM-027,block1,5,sociable:4079:BM-027,sociable:4079,sociable:BM-027
sociable,4079,WM-217,block1,6,sociable:4079:WM-217,sociable:4079,sociable:WM-217
sociable,4079,BF-244,block1,5,sociable:4079:BF-244,sociable:4079,sociable:BF-244
sociable,4079,WF-020,block1,5,sociable:4079:WF-020,sociable:4079,sociable:WF-020
sociable,4079,AM-210,block1,6,sociable:4079:AM-210,sociable:4079,sociable:AM-210
sociable,4079,BM-017,block1,6,sociable:4079:BM-017,sociable:4079,sociable:BM-017
sociable,4079,AM-229,block1,7,sociable:4079:AM-229,sociable:4079,sociable:AM-229
sociable,4079,BF-005,block1,4,sociable:4079:BF-005,sociable:4079,sociable:BF-005
sociable,4079,AM-210,block2,5,sociable:4079:AM-210,sociable:4079,sociable:AM-210
sociable,4079,BF-005,block2,5,sociable:4079:BF-005,sociable:4079,sociable:BF-005
sociable,4079,BF-244,block2,6,sociable:4079:BF-244,sociable:4079,sociable:BF-244
sociable,4079,WF-252,block2,6,sociable:4079:WF-252,sociable:4079,sociable:WF-252
sociable,4079,LM-210,block2,6,sociable:4079:LM-210,sociable:4079,sociable:LM-210
sociable,4079,BM-027,block2,6,sociable:4079:BM-027,sociable:4079,sociable:BM-027
sociable,4079,BM-253,block2,6,sociable:4079:BM-253,sociable:4079,sociable:BM-253
sociable,4079,BM-017,block2,4,sociable:4079:BM-017,sociable:4079,sociable:BM-017
sociable,4079,AF-228,block2,5,sociable:4079:AF-228,sociable:4079,sociable:AF-228
sociable,4079,WM-217,block2,7,sociable:4079:WM-217,sociable:4079,sociable:WM-217
sociable,4079,AF-250,block2,5,sociable:4079:AF-250,sociable:4079,sociable:AF-250
sociable,4079,WM-244,block2,5,sociable:4079:WM-244,sociable:4079,sociable:WM-244
sociable,4079,WF-020,block2,5,sociable:4079:WF-020,sociable:4079,sociable:WF-020
sociable,4079,AM-229,block2,7,sociable:4079:AM-229,sociable:4079,sociable:AM-229
sociable,4079,LF-235,block2,6,sociable:4079:LF-235,sociable:4079,sociable:LF-235
sociable,4133,BM-253,block1,2,sociable:4133:BM-253,sociable:4133,sociable:BM-253
sociable,4133,BM-027,block1,3,sociable:4133:BM-027,sociable:4133,sociable:BM-027
sociable,4133,AM-210,block1,6,sociable:4133:AM-210,sociable:4133,sociable:AM-210
sociable,4133,BM-017,block1,7,sociable:4133:BM-017,sociable:4133,sociable:BM-017
sociable,4133,LF-235,block1,5,sociable:4133:LF-235,sociable:4133,sociable:LF-235
sociable,4133,AF-228,block1,5,sociable:4133:AF-228,sociable:4133,sociable:AF-228
sociable,4133,WF-020,block1,3,sociable:4133:WF-020,sociable:4133,sociable:WF-020
sociable,4133,AM-229,block1,5,sociable:4133:AM-229,sociable:4133,sociable:AM-229
sociable,4133,WF-252,block1,5,sociable:4133:WF-252,sociable:4133,sociable:WF-252
sociable,4133,AF-250,block1,5,sociable:4133:AF-250,sociable:4133,sociable:AF-250
sociable,4133,LM-210,block1,3,sociable:4133:LM-210,sociable:4133,sociable:LM-210
sociable,4133,WM-217,block1,1,sociable:4133:WM-217,sociable:4133,sociable:WM-217
sociable,4133,WM-244,block1,6,sociable:4133:WM-244,sociable:4133,sociable:WM-244
sociable,4133,BF-244,block1,6,sociable:4133:BF-244,sociable:4133,sociable:BF-244
sociable,4133,BF-005,block1,7,sociable:4133:BF-005,sociable:4133,sociable:BF-005
sociable,4133,BM-017,block2,4,sociable:4133:BM-017,sociable:4133,sociable:BM-017
sociable,4133,LM-210,block2,5,sociable:4133:LM-210,sociable:4133,sociable:LM-210
sociable,4133,LF-235,block2,4,sociable:4133:LF-235,sociable:4133,sociable:LF-235
sociable,4133,BF-005,block2,5,sociable:4133:BF-005,sociable:4133,sociable:BF-005
sociable,4133,AF-250,block2,4,sociable:4133:AF-250,sociable:4133,sociable:AF-250
sociable,4133,AM-229,block2,6,sociable:4133:AM-229,sociable:4133,sociable:AM-229
sociable,4133,WM-217,block2,3,sociable:4133:WM-217,sociable:4133,sociable:WM-217
sociable,4133,WF-252,block2,6,sociable:4133:WF-252,sociable:4133,sociable:WF-252
sociable,4133,BF-244,block2,6,sociable:4133:BF-244,sociable:4133,sociable:BF-244
sociable,4133,BM-253,block2,2,sociable:4133:BM-253,sociable:4133,sociable:BM-253
sociable,4133,WF-020,block2,2,sociable:4133:WF-020,sociable:4133,sociable:WF-020
sociable,4133,AM-210,block2,3,sociable:4133:AM-210,sociable:4133,sociable:AM-210
sociable,4133,BM-027,block2,7,sociable:4133:BM-027,sociable:4133,sociable:BM-027
sociable,4133,AF-228,block2,4,sociable:4133:AF-228,sociable:4133,sociable:AF-228
sociable,4133,WM-244,block2,6,sociable:4133:WM-244,sociable:4133,sociable:WM-244
sociable,4447,LM-210,block1,5,sociable:4447:LM-210,sociable:4447,sociable:LM-210
sociable,4447,WF-020,block1,5,sociable:4447:WF-020,sociable:4447,sociable:WF-020
sociable,4447,WF-252,block1,6,sociable:4447:WF-252,sociable:4447,sociable:WF-252
sociable,4447,LF-235,block1,7,sociable:4447:LF-235,sociable:4447,sociable:LF-235
sociable,4447,WM-244,block1,7,sociable:4447:WM-244,sociable:4447,sociable:WM-244
sociable,4447,BM-027,block1,7,sociable:4447:BM-027,sociable:4447,sociable:BM-027
sociable,4447,AF-250,block1,7,sociable:4447:AF-250,sociable:4447,sociable:AF-250
sociable,4447,BM-253,block1,7,sociable:4447:BM-253,sociable:4447,sociable:BM-253
sociable,4447,AF-228,block1,6,sociable:4447:AF-228,sociable:4447,sociable:AF-228
sociable,4447,AM-229,block1,5,sociable:4447:AM-229,sociable:4447,sociable:AM-229
sociable,4447,BF-244,block1,5,sociable:4447:BF-244,sociable:4447,sociable:BF-244
sociable,4447,BM-017,block1,4,sociable:4447:BM-017,sociable:4447,sociable:BM-017
sociable,4447,WM-217,block1,4,sociable:4447:WM-217,sociable:4447,sociable:WM-217
sociable,4447,AM-210,block1,4,sociable:4447:AM-210,sociable:4447,sociable:AM-210
sociable,4447,BF-005,block1,8,sociable:4447:BF-005,sociable:4447,sociable:BF-005
sociable,4447,BF-005,block2,5,sociable:4447:BF-005,sociable:4447,sociable:BF-005
sociable,4447,WM-244,block2,3,sociable:4447:WM-244,sociable:4447,sociable:WM-244
sociable,4447,AM-210,block2,4,sociable:4447:AM-210,sociable:4447,sociable:AM-210
sociable,4447,BM-253,block2,5,sociable:4447:BM-253,sociable:4447,sociable:BM-253
sociable,4447,BM-017,block2,4,sociable:4447:BM-017,sociable:4447,sociable:BM-017
sociable,4447,WF-252,block2,5,sociable:4447:WF-252,sociable:4447,sociable:WF-252
sociable,4447,BF-244,block2,5,sociable:4447:BF-244,sociable:4447,sociable:BF-244
sociable,4447,LF-235,block2,8,sociable:4447:LF-235,sociable:4447,sociable:LF-235
sociable,4447,LM-210,block2,4,sociable:4447:LM-210,sociable:4447,sociable:LM-210
sociable,4447,AM-229,block2,7,sociable:4447:AM-229,sociable:4447,sociable:AM-229
sociable,4447,WF-020,block2,5,sociable:4447:WF-020,sociable:4447,sociable:WF-020
sociable,4447,AF-250,block2,6,sociable:4447:AF-250,sociable:4447,sociable:AF-250
